cond,kind,model,file_name,got,cond_value,truth,pred
amount_10,amount,paddle,batch1-0126,274.42,301.86,True,True
amount_10,amount,paddle,batch1-0454,993.96,993.96,False,False
amount_10,amount,paddle,batch1-0717,4618.75,4156.88,True,True
amount_10,amount,paddle,batch1-1068,33527.36,36880.1,True,True
amount_10,amount,paddle,batch1-0167,95.22,77.9,True,True
amount_10,amount,paddle,batch1-0292,328.2,328.2,False,False
amount_10,amount,paddle,batch1-0266,760.1,760.1,False,False
amount_10,amount,paddle,batch1-0981,3490.29,3490.29,False,False
amount_10,amount,paddle,batch1-0174,15937.63,17531.39,True,True
amount_10,amount,paddle,batch1-1473,102.3,112.53,True,True
amount_10,amount,paddle,batch1-0100,235.79,259.37,True,True
amount_10,amount,paddle,batch1-0716,415.75,374.18,True,True
amount_10,amount,paddle,batch1-1377,5256.04,5781.64,True,True
amount_10,amount,paddle,batch1-0692,7397.59,8137.35,True,True
amount_10,amount,paddle,batch1-0374,6.6,7.26,True,True
amount_10,amount,paddle,batch1-1225,285.95,314.54,True,True
amount_10,amount,paddle,batch1-1344,816.49,734.84,True,True
amount_10,amount,paddle,batch1-0764,3766.06,4142.67,True,True
amount_10,amount,paddle,batch1-0286,18471.6,16624.44,True,True
amount_10,amount,paddle,batch1-0843,10.99,9.89,True,True
amount_10,amount,paddle,batch1-0049,342.87,377.16,True,True
amount_10,amount,paddle,batch1-1132,767.32,690.59,True,True
amount_10,amount,paddle,batch1-0757,1682.77,1682.77,False,False
amount_10,amount,paddle,batch1-1484,7096.28,7805.91,True,True
amount_10,amount,paddle,batch1-1124,158.4,174.24,True,True
amount_10,amount,paddle,batch1-1453,365.2,365.2,False,False
amount_10,amount,paddle,batch1-1134,577.31,519.58,True,True
amount_10,amount,paddle,batch1-1297,6494.81,6494.81,False,False
amount_10,amount,paddle,batch1-0134,10818.95,9737.06,True,True
amount_50,amount,granite,batch1-0182,127.31,190.96,True,True
amount_50,amount,granite,batch1-1294,192.5,96.25,True,True
amount_50,amount,granite,batch1-1100,500.29,750.44,True,True
amount_50,amount,granite,batch1-0345,6591.93,3295.96,True,True
amount_50,amount,granite,batch1-1375,21089.9,10544.95,True,True
amount_50,amount,granite,batch1-0474,44.28,44.28,False,False
amount_50,amount,granite,batch1-1224,165.42,82.71,True,True
amount_50,amount,granite,batch1-0572,462.77,231.38,True,True
amount_50,amount,granite,batch1-0475,1883.91,2825.86,True,True
amount_50,amount,granite,batch1-1480,9556.58,4778.29,True,True
amount_50,amount,granite,batch1-0742,119.23,59.62,True,True
amount_50,amount,granite,batch1-0884,275.0,412.5,True,True
amount_50,amount,granite,batch1-0864,893.82,812.56,False,True
amount_50,amount,granite,batch1-1165,6640.07,3320.04,True,True
amount_50,amount,granite,batch1-0415,21710.03,32565.04,True,True
amount_50,amount,granite,batch1-0471,40.3,40.3,False,False
amount_50,amount,granite,batch1-0902,181.5,90.75,True,True
amount_50,amount,granite,batch1-1019,409.05,613.58,True,True
amount_50,amount,granite,batch1-0093,2235.2,1117.6,True,True
amount_50,amount,granite,batch1-0704,32880.8,49321.2,True,True
amount_50,amount,granite,batch1-0790,4.94,2.47,True,True
amount_50,amount,granite,batch1-0296,169.25,84.62,True,True
amount_50,amount,granite,batch1-1055,459.79,689.68,True,True
amount_50,amount,granite,batch1-0336,4746.42,7119.63,True,True
amount_50,amount,granite,batch1-1325,39935.77,39935.77,False,False
amount_50,amount,granite,batch1-0724,55.66,55.66,False,False
amount_50,amount,granite,batch1-1151,331.99,497.98,True,True
amount_50,amount,granite,batch1-0088,500.24,250.12,True,True
amount_50,amount,granite,batch1-1349,4783.7,4783.7,False,False
amount_50,amount,granite,batch1-0817,55378.76,55378.76,False,False
amount_50,amount,granite,batch1-0397,159.45,79.72,True,True
amount_50,amount,granite,batch1-0979,220.44,110.22,True,True
amount_50,amount,granite,batch1-0165,698.89,698.89,False,False
amount_50,amount,granite,batch1-1312,1980.0,2970.0,True,True
amount_50,amount,granite,batch1-0500,34486.08,17243.04,True,True
amount_50,amount,granite,batch1-0073,53.96,80.94,True,True
amount_50,amount,granite,batch1-1273,280.5,420.75,True,True
amount_50,amount,granite,batch1-1226,1393.63,2090.45,True,True
amount_50,amount,granite,batch1-0427,3756.43,3756.43,False,False
amount_50,amount,granite,batch1-0964,33794.35,33794.35,False,False
amount_50,amount,granite,batch1-0809,60.45,60.45,False,False
amount_50,amount,granite,batch1-0283,314.27,157.14,True,True
amount_50,amount,granite,batch1-0796,882.05,441.02,True,True
amount_50,amount,granite,batch1-1439,2463.78,3695.67,True,True
amount_50,amount,granite,batch1-0367,93439.3,93439.3,False,False
amount_50,amount,granite,batch1-0452,39.53,59.3,True,True
amount_50,amount,granite,batch1-0108,360.58,360.58,False,False
amount_50,amount,granite,batch1-0824,589.41,589.41,False,False
amount_50,amount,granite,batch1-0851,5224.97,5224.97,False,False
amount_50,amount,granite,batch1-0560,14030.36,21045.54,True,True
amount_50,amount,granite,batch1-0428,10.98,5.49,True,True
amount_50,amount,granite,batch1-0897,341.63,170.82,True,True
amount_50,amount,granite,batch1-1178,675.82,675.82,False,False
amount_50,amount,granite,batch1-1290,1512.48,2268.72,True,True
amount_50,amount,granite,batch1-0120,9908.95,14863.42,True,True
amount_50,amount,granite,batch1-0903,111.07,166.6,True,True
amount_50,amount,granite,batch1-0705,255.64,383.46,True,True
amount_50,amount,granite,batch1-1046,686.02,935.47,True,True
amount_50,amount,granite,batch1-0816,2172.39,1086.2,True,True
amount_50,amount,granite,batch1-0677,16231.52,16231.52,False,False
amount_50,amount,granite,batch1-1185,14.0,7.0,True,True
amount_50,amount,granite,batch1-0569,224.75,112.38,True,True
amount_50,amount,granite,batch1-0914,529.9,794.85,True,True
amount_50,amount,granite,batch1-0697,4113.92,2056.96,True,True
amount_50,amount,granite,batch1-1319,17820.0,8910.0,True,True
amount_50,amount,granite,batch1-0223,111.0,55.5,True,True
amount_50,amount,granite,batch1-1261,306.44,153.22,True,True
amount_50,amount,granite,batch1-1075,582.7,291.35,True,True
amount_50,amount,granite,batch1-0463,2069.23,1034.62,True,True
amount_50,amount,granite,batch1-0859,36623.38,54935.07,True,True
amount_50,amount,granite,batch1-0549,70.52,70.52,False,False
amount_50,amount,granite,batch1-0772,195.31,97.66,True,True
amount_50,amount,granite,batch1-0556,566.78,850.17,True,True
amount_50,amount,granite,batch1-1026,3157.01,1578.5,True,True
amount_50,amount,granite,batch1-0231,18614.34,27921.51,True,True
amount_50,amount,granite,batch1-1115,16.47,8.24,True,True
amount_50,amount,granite,batch1-1047,395.99,593.98,True,True
amount_50,amount,granite,batch1-1122,422.55,211.28,True,True
amount_50,amount,granite,batch1-0133,3454.44,1727.22,True,True
amount_50,amount,granite,batch1-0245,158490.25,158490.25,False,False
amount_50,amount,granite,batch1-0674,65.98,98.97,True,True
amount_50,amount,granite,batch1-0481,395.75,593.62,True,True
amount_50,amount,granite,batch1-1331,760.48,760.48,False,False
amount_50,amount,granite,batch1-0279,3255.91,3255.91,False,False
amount_50,amount,granite,batch1-0766,31774.49,31774.49,False,False
amount_50,amount,granite,batch1-1464,83.89,83.89,False,False
amount_50,amount,granite,batch1-0933,328.83,493.24,True,True
amount_50,amount,granite,batch1-0377,692.78,1039.17,True,True
amount_50,amount,granite,batch1-0012,5459.75,2729.88,True,True
amount_50,amount,granite,batch1-0050,25738.94,38608.41,True,True
amount_50,amount,granite,batch1-0793,31.02,15.51,True,True
amount_50,amount,granite,batch1-1341,238.11,119.06,True,True
amount_50,amount,granite,batch1-1148,1221.77,1832.66,True,True
amount_50,amount,granite,batch1-0522,3834.16,1917.08,True,True
amount_50,amount,granite,batch1-1025,15416.49,7708.24,True,True
amount_50,amount,granite,batch1-0169,25.52,38.28,True,True
amount_50,amount,granite,batch1-1231,188.09,188.09,False,False
amount_50,amount,granite,batch1-1381,538.67,269.33,True,True
amount_50,amount,granite,batch1-0710,4272.92,2136.46,True,True
amount_50,amount,granite,batch1-0686,19330.41,9665.2,True,True
amount_50,amount,granite,batch1-1109,138.9,69.45,True,True
amount_50,amount,granite,batch1-1287,173.8,260.7,True,True
amount_50,amount,granite,batch1-1434,631.31,631.31,False,False
amount_50,amount,granite,batch1-1169,4845.38,4845.38,False,False
amount_50,amount,granite,batch1-0026,9256.59,9256.59,False,False
amount_50,amount,granite,batch1-1051,110.0,110.0,False,False
amount_50,amount,granite,batch1-1090,293.05,293.05,False,False
amount_50,amount,granite,batch1-0932,916.21,458.1,True,True
amount_50,amount,granite,batch1-0238,3065.64,4598.46,True,True
amount_50,amount,granite,batch1-0449,17711.25,8855.62,True,True
amount_50,amount,granite,batch1-1123,37.05,18.52,True,True
amount_50,amount,granite,batch1-1403,219.89,109.94,True,True
amount_50,amount,granite,batch1-1071,1126.13,1126.13,False,False
amount_50,amount,granite,batch1-1266,2858.84,4288.26,True,True
amount_50,amount,granite,batch1-1222,44262.48,22131.24,True,True
amount_50,amount,granite,batch1-0846,97.33,146.0,True,True
amount_50,amount,granite,batch1-1166,228.71,228.71,False,False
amount_50,amount,granite,batch1-1469,1129.04,1693.56,True,True
amount_50,amount,granite,batch1-0883,2345.76,2345.76,False,False
amount_50,amount,granite,batch1-0434,20986.37,10493.18,True,True
amount_50,amount,granite,batch1-0060,32.83,32.83,False,False
amount_50,amount,granite,batch1-0126,274.42,411.63,True,True
amount_50,amount,granite,batch1-0454,993.96,993.96,False,False
amount_50,amount,granite,batch1-0717,4618.75,2309.38,True,True
amount_50,amount,granite,batch1-1068,33527.36,50291.04,True,True
amount_50,amount,granite,batch1-0167,95.22,43.28,True,True
amount_50,amount,granite,batch1-0292,328.2,328.2,False,False
amount_50,amount,granite,batch1-0266,760.1,760.1,False,False
amount_50,amount,granite,batch1-0981,3490.29,3490.29,False,False
amount_50,amount,granite,batch1-0174,15937.63,23906.44,True,True
amount_50,amount,granite,batch1-1473,102.3,153.45,True,True
amount_50,amount,granite,batch1-0100,235.79,353.68,True,True
amount_50,amount,granite,batch1-0716,415.75,207.88,True,True
amount_50,amount,granite,batch1-1377,5256.04,7884.06,True,True
amount_50,amount,granite,batch1-0692,7397.59,11096.38,True,True
amount_50,amount,granite,batch1-0374,6.6,9.9,True,True
amount_50,amount,granite,batch1-1225,285.95,428.92,True,True
amount_50,amount,granite,batch1-1344,816.49,408.24,True,True
amount_50,amount,granite,batch1-0764,3766.06,5649.09,True,True
amount_50,amount,granite,batch1-0286,18471.6,9235.8,True,True
amount_50,amount,granite,batch1-0843,10.99,5.5,True,True
amount_50,amount,granite,batch1-0049,342.87,514.31,True,True
amount_50,amount,granite,batch1-1132,767.32,383.66,True,True
amount_50,amount,granite,batch1-0757,1682.77,1682.77,False,False
amount_50,amount,granite,batch1-1484,7096.28,10644.42,True,True
amount_50,amount,granite,batch1-1124,158.4,237.6,True,True
amount_50,amount,granite,batch1-1453,365.2,365.2,False,False
amount_50,amount,granite,batch1-1134,577.31,288.65,True,True
amount_50,amount,granite,batch1-1297,6494.81,6494.81,False,False
amount_50,amount,granite,batch1-0134,10818.95,5409.48,True,True
amount_50,amount,paddle,batch1-0182,127.31,190.96,True,True
amount_50,amount,paddle,batch1-1294,192.5,96.25,True,True
amount_50,amount,paddle,batch1-1100,500.29,750.44,True,True
amount_50,amount,paddle,batch1-0345,6591.93,3295.96,True,True
amount_50,amount,paddle,batch1-1375,21089.9,10544.95,True,True
amount_50,amount,paddle,batch1-0474,44.28,44.28,False,False
amount_50,amount,paddle,batch1-1224,165.42,82.71,True,True
amount_50,amount,paddle,batch1-0572,462.77,231.38,True,True
amount_50,amount,paddle,batch1-0475,1883.91,2825.86,True,True
amount_50,amount,paddle,batch1-1480,9556.58,4778.29,True,True
amount_50,amount,paddle,batch1-0742,119.23,59.62,True,True
amount_50,amount,paddle,batch1-0884,275.0,412.5,True,True
amount_50,amount,paddle,batch1-0864,893.82,812.56,False,True
amount_50,amount,paddle,batch1-1165,6640.07,3320.04,True,True
amount_50,amount,paddle,batch1-0415,21710.03,32565.04,True,True
amount_50,amount,paddle,batch1-0471,40.3,40.3,False,False
amount_50,amount,paddle,batch1-0902,181.5,90.75,True,True
amount_50,amount,paddle,batch1-1019,409.05,613.58,True,True
amount_50,amount,paddle,batch1-0093,2235.2,1117.6,True,True
amount_50,amount,paddle,batch1-0704,32880.8,49321.2,True,True
amount_50,amount,paddle,batch1-0790,4.94,2.47,True,True
amount_50,amount,paddle,batch1-0296,169.25,84.62,True,True
amount_50,amount,paddle,batch1-1055,459.79,689.68,True,True
amount_50,amount,paddle,batch1-0336,4746.42,7119.63,True,True
amount_50,amount,paddle,batch1-1325,39935.77,39935.77,False,False
amount_50,amount,paddle,batch1-0724,55.66,55.66,False,False
amount_50,amount,paddle,batch1-1151,331.99,497.98,True,True
amount_50,amount,paddle,batch1-0088,500.24,250.12,True,True
amount_50,amount,paddle,batch1-1349,4783.7,4783.7,False,False
amount_50,amount,paddle,batch1-0817,55378.76,55378.76,False,False
amount_50,amount,paddle,batch1-0397,159.45,79.72,True,True
amount_50,amount,paddle,batch1-0979,220.44,110.22,True,True
amount_50,amount,paddle,batch1-0165,698.89,698.89,False,False
amount_50,amount,paddle,batch1-1312,1980.0,2970.0,True,True
amount_50,amount,paddle,batch1-0500,34486.08,17243.04,True,True
amount_50,amount,paddle,batch1-0073,53.96,80.94,True,True
amount_50,amount,paddle,batch1-1273,280.5,420.75,True,True
amount_50,amount,paddle,batch1-1226,1393.63,2090.45,True,True
amount_50,amount,paddle,batch1-0427,3756.43,3756.43,False,False
amount_50,amount,paddle,batch1-0964,33794.35,33794.35,False,False
amount_50,amount,paddle,batch1-0809,60.45,60.45,False,False
amount_50,amount,paddle,batch1-0283,314.27,157.14,True,True
amount_50,amount,paddle,batch1-0796,882.05,441.02,True,True
amount_50,amount,paddle,batch1-1439,2463.78,3695.67,True,True
amount_50,amount,paddle,batch1-0367,93439.3,93439.3,False,False
amount_50,amount,paddle,batch1-0452,39.53,59.3,True,True
amount_50,amount,paddle,batch1-0108,360.58,360.58,False,False
amount_50,amount,paddle,batch1-0824,589.41,589.41,False,False
amount_50,amount,paddle,batch1-0851,5224.97,5224.97,False,False
amount_50,amount,paddle,batch1-0560,14030.36,21045.54,True,True
amount_50,amount,paddle,batch1-0428,10.98,5.49,True,True
amount_50,amount,paddle,batch1-0897,341.63,170.82,True,True
amount_50,amount,paddle,batch1-1178,675.82,675.82,False,False
amount_50,amount,paddle,batch1-1290,1512.48,2268.72,True,True
amount_50,amount,paddle,batch1-0120,9908.95,14863.42,True,True
amount_50,amount,paddle,batch1-0903,111.07,166.6,True,True
amount_50,amount,paddle,batch1-0705,255.64,383.46,True,True
amount_50,amount,paddle,batch1-1046,686.02,935.47,True,True
amount_50,amount,paddle,batch1-0816,2172.39,1086.2,True,True
amount_50,amount,paddle,batch1-0677,16231.52,16231.52,False,False
amount_50,amount,paddle,batch1-1185,14.0,7.0,True,True
amount_50,amount,paddle,batch1-0569,224.75,112.38,True,True
amount_50,amount,paddle,batch1-0914,529.9,794.85,True,True
amount_50,amount,paddle,batch1-0697,4113.92,2056.96,True,True
amount_50,amount,paddle,batch1-1319,17820.0,8910.0,True,True
amount_50,amount,paddle,batch1-0223,111.0,55.5,True,True
amount_50,amount,paddle,batch1-1261,306.44,153.22,True,True
amount_50,amount,paddle,batch1-1075,582.7,291.35,True,True
amount_50,amount,paddle,batch1-0463,2069.23,1034.62,True,True
amount_50,amount,paddle,batch1-0859,36623.38,54935.07,True,True
amount_50,amount,paddle,batch1-0549,70.52,70.52,False,False
amount_50,amount,paddle,batch1-0772,195.31,97.66,True,True
amount_50,amount,paddle,batch1-0556,566.78,850.17,True,True
amount_50,amount,paddle,batch1-1026,3157.01,1578.5,True,True
amount_50,amount,paddle,batch1-0231,18614.34,27921.51,True,True
amount_50,amount,paddle,batch1-1115,16.47,8.24,True,True
amount_50,amount,paddle,batch1-1047,395.99,593.98,True,True
amount_50,amount,paddle,batch1-1122,422.55,211.28,True,True
amount_50,amount,paddle,batch1-0133,3454.44,1727.22,True,True
amount_50,amount,paddle,batch1-0245,158490.25,158490.25,False,False
amount_50,amount,paddle,batch1-0674,65.98,98.97,True,True
amount_50,amount,paddle,batch1-0481,395.75,593.62,True,True
amount_50,amount,paddle,batch1-1331,760.48,760.48,False,False
amount_50,amount,paddle,batch1-0279,3255.91,3255.91,False,False
amount_50,amount,paddle,batch1-0766,31774.49,31774.49,False,False
amount_50,amount,paddle,batch1-1464,83.89,83.89,False,False
amount_50,amount,paddle,batch1-0933,328.83,493.24,True,True
amount_50,amount,paddle,batch1-0377,692.78,1039.17,True,True
amount_50,amount,paddle,batch1-0012,5459.75,2729.88,True,True
amount_50,amount,paddle,batch1-0050,25738.94,38608.41,True,True
amount_50,amount,paddle,batch1-0793,31.02,15.51,True,True
amount_50,amount,paddle,batch1-1341,238.11,119.06,True,True
amount_50,amount,paddle,batch1-1148,1221.77,1832.66,True,True
amount_50,amount,paddle,batch1-0522,3834.16,1917.08,True,True
amount_50,amount,paddle,batch1-1025,15416.49,7708.24,True,True
amount_50,amount,paddle,batch1-0169,25.52,38.28,True,True
amount_50,amount,paddle,batch1-1231,188.09,188.09,False,False
amount_50,amount,paddle,batch1-1381,538.67,269.33,True,True
amount_50,amount,paddle,batch1-0710,4272.92,2136.46,True,True
amount_50,amount,paddle,batch1-0686,19330.41,9665.2,True,True
amount_50,amount,paddle,batch1-1109,138.9,69.45,True,True
amount_50,amount,paddle,batch1-1287,173.8,260.7,True,True
amount_50,amount,paddle,batch1-1434,631.31,631.31,False,False
amount_50,amount,paddle,batch1-1169,4845.38,4845.38,False,False
amount_50,amount,paddle,batch1-0026,9256.59,9256.59,False,False
amount_50,amount,paddle,batch1-1051,110.0,110.0,False,False
amount_50,amount,paddle,batch1-1090,293.05,293.05,False,False
amount_50,amount,paddle,batch1-0932,916.21,458.1,True,True
amount_50,amount,paddle,batch1-0238,3065.64,4598.46,True,True
amount_50,amount,paddle,batch1-0449,17711.25,8855.62,True,True
amount_50,amount,paddle,batch1-1123,37.05,18.52,True,True
amount_50,amount,paddle,batch1-1403,219.89,109.94,True,True
amount_50,amount,paddle,batch1-1071,1126.13,1126.13,False,False
amount_50,amount,paddle,batch1-1266,2858.84,4288.26,True,True
amount_50,amount,paddle,batch1-1222,44262.48,22131.24,True,True
amount_50,amount,paddle,batch1-0846,97.33,146.0,True,True
amount_50,amount,paddle,batch1-1166,228.71,228.71,False,False
amount_50,amount,paddle,batch1-1469,1129.04,1693.56,True,True
amount_50,amount,paddle,batch1-0883,2345.76,2345.76,False,False
amount_50,amount,paddle,batch1-0434,20986.37,10493.18,True,True
amount_50,amount,paddle,batch1-0060,32.83,32.83,False,False
amount_50,amount,paddle,batch1-0126,274.42,411.63,True,True
amount_50,amount,paddle,batch1-0454,993.96,993.96,False,False
amount_50,amount,paddle,batch1-0717,4618.75,2309.38,True,True
amount_50,amount,paddle,batch1-1068,33527.36,50291.04,True,True
amount_50,amount,paddle,batch1-0167,95.22,43.28,True,True
amount_50,amount,paddle,batch1-0292,328.2,328.2,False,False
amount_50,amount,paddle,batch1-0266,760.1,760.1,False,False
amount_50,amount,paddle,batch1-0981,3490.29,3490.29,False,False
amount_50,amount,paddle,batch1-0174,15937.63,23906.44,True,True
amount_50,amount,paddle,batch1-1473,102.3,153.45,True,True
amount_50,amount,paddle,batch1-0100,235.79,353.68,True,True
amount_50,amount,paddle,batch1-0716,415.75,207.88,True,True
amount_50,amount,paddle,batch1-1377,5256.04,7884.06,True,True
amount_50,amount,paddle,batch1-0692,7397.59,11096.38,True,True
amount_50,amount,paddle,batch1-0374,6.6,9.9,True,True
amount_50,amount,paddle,batch1-1225,285.95,428.92,True,True
amount_50,amount,paddle,batch1-1344,816.49,408.24,True,True
amount_50,amount,paddle,batch1-0764,3766.06,5649.09,True,True
amount_50,amount,paddle,batch1-0286,18471.6,9235.8,True,True
amount_50,amount,paddle,batch1-0843,10.99,5.5,True,True
amount_50,amount,paddle,batch1-0049,342.87,514.31,True,True
amount_50,amount,paddle,batch1-1132,767.32,383.66,True,True
amount_50,amount,paddle,batch1-0757,1682.77,1682.77,False,False
amount_50,amount,paddle,batch1-1484,7096.28,10644.42,True,True
amount_50,amount,paddle,batch1-1124,158.4,237.6,True,True
amount_50,amount,paddle,batch1-1453,365.2,365.2,False,False
amount_50,amount,paddle,batch1-1134,577.31,288.65,True,True
amount_50,amount,paddle,batch1-1297,6494.81,6494.81,False,False
amount_50,amount,paddle,batch1-0134,10818.95,5409.48,True,True
date_1,date,granite,batch1-0182,10/02/2020,10/01/2020,True,True
date_1,date,granite,batch1-1294,04/24/2021,04/23/2021,True,True
date_1,date,granite,batch1-1100,02/24/2018,02/23/2018,True,True
date_1,date,granite,batch1-0345,10/04/2020,10/03/2020,True,True
date_1,date,granite,batch1-1375,08/24/2016,08/23/2016,True,True
date_1,date,granite,batch1-0474,05/24/2019,06/14/2019,False,False
date_1,date,granite,batch1-1224,02/11/2017,02/10/2017,True,True
date_1,date,granite,batch1-0572,10/14/2020,10/13/2020,True,True
date_1,date,granite,batch1-0475,04/16/2014,04/15/2014,True,True
date_1,date,granite,batch1-1480,10/20/2014,10/19/2014,True,True
date_1,date,granite,batch1-0742,01/03/2015,01/02/2015,True,True
date_1,date,granite,batch1-0884,03/07/2017,03/06/2017,True,True
date_1,date,granite,batch1-0864,09/01/2018,09/22/2018,False,False
date_1,date,granite,batch1-1165,02/26/2019,02/25/2019,True,True
date_1,date,granite,batch1-0415,03/28/2017,03/27/2017,True,True
date_1,date,granite,batch1-0471,08/30/2011,09/20/2011,False,False
date_1,date,granite,batch1-0902,10/05/2014,10/04/2014,True,True
date_1,date,granite,batch1-1019,01/03/2019,01/02/2019,True,True
date_1,date,granite,batch1-0093,10/03/2017,10/02/2017,True,True
date_1,date,granite,batch1-0704,12/19/2019,12/18/2019,True,True
date_1,date,granite,batch1-0790,12/23/2013,12/22/2013,True,True
date_1,date,granite,batch1-0296,08/20/2012,08/19/2012,True,True
date_1,date,granite,batch1-1055,01/21/2016,01/20/2016,True,True
date_1,date,granite,batch1-0336,04/07/2016,04/06/2016,True,True
date_1,date,granite,batch1-1325,08/20/2016,09/10/2016,False,False
date_1,date,granite,batch1-0724,05/06/2021,05/27/2021,False,False
date_1,date,granite,batch1-1151,12/13/2012,12/12/2012,True,True
date_1,date,granite,batch1-0088,12/22/2013,12/21/2013,True,True
date_1,date,granite,batch1-1349,08/01/2015,08/22/2015,False,False
date_1,date,granite,batch1-0817,09/26/2011,10/17/2011,False,False
date_1,date,granite,batch1-0397,07/22/2020,07/21/2020,True,True
date_1,date,granite,batch1-0979,10/25/2018,10/24/2018,True,True
date_1,date,granite,batch1-0165,10/11/2018,11/01/2018,False,False
date_1,date,granite,batch1-1312,02/20/2020,02/19/2020,True,True
date_1,date,granite,batch1-0500,07/24/2018,07/23/2018,True,True
date_1,date,granite,batch1-0073,11/05/2019,11/04/2019,True,True
date_1,date,granite,batch1-1273,11/01/2018,10/31/2018,True,True
date_1,date,granite,batch1-1226,11/19/2015,11/18/2015,True,True
date_1,date,granite,batch1-0427,07/24/2013,08/14/2013,False,False
date_1,date,granite,batch1-0964,02/18/2017,03/11/2017,False,False
date_1,date,granite,batch1-0809,08/22/2012,09/12/2012,False,False
date_1,date,granite,batch1-0283,05/07/2017,05/06/2017,True,True
date_1,date,granite,batch1-0796,10/25/2013,10/24/2013,True,True
date_1,date,granite,batch1-1439,10/25/2013,10/24/2013,True,True
date_1,date,granite,batch1-0367,05/30/2015,06/20/2015,False,False
date_1,date,granite,batch1-0452,08/23/2013,08/22/2013,True,True
date_1,date,granite,batch1-0108,04/22/2013,05/13/2013,False,False
date_1,date,granite,batch1-0824,08/09/2012,08/30/2012,False,False
date_1,date,granite,batch1-0851,04/13/2019,05/04/2019,False,False
date_1,date,granite,batch1-0560,09/13/2014,09/12/2014,True,True
date_1,date,granite,batch1-0428,11/05/2017,11/04/2017,True,True
date_1,date,granite,batch1-0897,01/13/2013,01/12/2013,True,True
date_1,date,granite,batch1-1178,10/29/2012,11/19/2012,False,False
date_1,date,granite,batch1-1290,12/27/2015,12/26/2015,True,True
date_1,date,granite,batch1-0120,11/26/2017,11/25/2017,True,True
date_1,date,granite,batch1-0903,12/30/2012,12/29/2012,True,True
date_1,date,granite,batch1-0705,05/25/2016,05/24/2016,True,True
date_1,date,granite,batch1-1046,12/11/2013,12/10/2013,True,True
date_1,date,granite,batch1-0816,06/19/2017,06/18/2017,True,True
date_1,date,granite,batch1-0677,05/21/2019,06/11/2019,False,False
date_1,date,granite,batch1-1185,10/23/2013,10/22/2013,True,True
date_1,date,granite,batch1-0569,07/26/2014,07/25/2014,True,True
date_1,date,granite,batch1-0914,07/01/2016,06/30/2016,True,True
date_1,date,granite,batch1-0697,03/09/2020,03/08/2020,True,True
date_1,date,granite,batch1-1319,07/29/2017,07/28/2017,True,True
date_1,date,granite,batch1-0223,10/08/2013,10/07/2013,True,True
date_1,date,granite,batch1-1261,08/08/2012,08/07/2012,True,True
date_1,date,granite,batch1-1075,04/19/2020,04/18/2020,True,True
date_1,date,granite,batch1-0463,04/05/2019,04/04/2019,True,True
date_1,date,granite,batch1-0859,10/08/2018,10/07/2018,True,True
date_1,date,granite,batch1-0549,04/09/2012,04/30/2012,False,False
date_1,date,granite,batch1-0772,07/10/2017,07/09/2017,True,True
date_1,date,granite,batch1-0556,08/10/2020,08/09/2020,True,True
date_1,date,granite,batch1-1026,02/25/2017,02/24/2017,True,True
date_1,date,granite,batch1-0231,02/27/2012,02/26/2012,True,True
date_1,date,granite,batch1-1115,07/28/2019,07/27/2019,True,True
date_1,date,granite,batch1-1047,06/10/2019,06/09/2019,True,True
date_1,date,granite,batch1-1122,06/11/2014,06/10/2014,True,True
date_1,date,granite,batch1-0133,12/26/2014,12/25/2014,True,True
date_1,date,granite,batch1-0245,07/09/2013,07/30/2013,False,False
date_1,date,granite,batch1-0674,04/05/2016,04/04/2016,True,True
date_1,date,granite,batch1-0481,02/05/2014,02/04/2014,True,True
date_1,date,granite,batch1-1331,09/03/2014,09/24/2014,False,False
date_1,date,granite,batch1-0279,09/04/2016,09/25/2016,False,False
date_1,date,granite,batch1-0766,03/20/2020,04/10/2020,False,False
date_1,date,granite,batch1-1464,04/24/2012,05/15/2012,False,False
date_1,date,granite,batch1-0933,08/01/2019,07/31/2019,True,True
date_1,date,granite,batch1-0377,01/20/2018,01/19/2018,True,True
date_1,date,granite,batch1-0012,11/22/2013,11/21/2013,True,True
date_1,date,granite,batch1-0050,07/24/2012,07/23/2012,True,True
date_1,date,granite,batch1-0793,04/24/2015,04/23/2015,True,True
date_1,date,granite,batch1-1341,01/28/2013,01/27/2013,True,True
date_1,date,granite,batch1-1148,12/13/2017,12/12/2017,True,True
date_1,date,granite,batch1-0522,05/14/2015,05/13/2015,True,True
date_1,date,granite,batch1-1025,11/08/2019,11/07/2019,True,True
date_1,date,granite,batch1-0169,05/10/2019,05/09/2019,True,True
date_1,date,granite,batch1-1231,09/30/2019,10/21/2019,False,False
date_1,date,granite,batch1-1381,08/23/2015,08/22/2015,True,True
date_1,date,granite,batch1-0710,05/09/2016,05/08/2016,True,True
date_1,date,granite,batch1-0686,04/09/2015,04/08/2015,True,True
date_1,date,granite,batch1-1109,07/03/2013,07/02/2013,True,True
date_1,date,granite,batch1-1287,12/29/2018,12/28/2018,True,True
date_1,date,granite,batch1-1434,10/16/2011,11/06/2011,False,False
date_1,date,granite,batch1-1169,11/30/2015,12/21/2015,False,False
date_1,date,granite,batch1-0026,01/05/2017,01/26/2017,False,False
date_1,date,granite,batch1-1051,01/06/2016,01/27/2016,False,False
date_1,date,granite,batch1-1090,09/06/2016,09/27/2016,False,False
