case concept:name,PO,GR,INV,match,gap
4507026068_00001,1870.0,581631.0,86029.0,False,579761.0
4507026072_00001,675.0,5403.0,13509.0,False,12834.0
4507026073_00001,1300.0,361618.0,15609.0,False,360318.0
4507026082_00001,23.0,12979.0,372.0,False,12956.0
4507026085_00001,536.0,536.0,3221.0,False,2685.0
4507026086_00001,241.0,241.0,725.0,False,484.0
4507026107_00150,1026.0,1026.0,1026.0,True,0.0
4507026107_00230,1237.0,1237.0,1237.0,True,0.0
4507026136_00010,2246.0,2246.0,2246.0,True,0.0
4507026208_00080,825.0,825.0,825.0,True,0.0
4507026230_00010,9810.0,9810.0,9810.0,True,0.0
4507026367_00010,1219.0,1219.0,1219.0,True,0.0
4507026374_00001,143.0,286.0,143.0,False,143.0
4507026375_00001,675.0,174278.0,13509.0,False,173603.0
4507026378_00001,1723.0,1723.0,31021.0,False,29298.0
4507026380_00001,727.0,77838.0,8002.0,False,77111.0
4507026435_00001,1435.0,743798.0,54564.0,False,742363.0
4507026436_00001,812.0,140620.0,14631.0,False,139808.0
4507026579_00010,38174.0,38174.0,38174.0,True,0.0
4507026628_00520,63.0,63.0,63.0,True,0.0
4507026628_00530,63.0,63.0,63.0,True,0.0
4507026628_00580,85.0,85.0,85.0,True,0.0
4507026632_00200,775.0,775.0,775.0,True,0.0
4507026632_00210,985.0,985.0,985.0,True,0.0
4507026654_00010,245.0,245.0,245.0,True,0.0
4507026731_00010,5196.0,5196.0,5196.0,True,0.0
4507026800_00010,19645.0,19645.0,19645.0,True,0.0
4507026865_00020,10081.0,10081.0,90734.0,False,80653.0
4507026884_00001,28.0,172.0,373.0,False,345.0
4507026885_00001,1205.0,1084909.0,16876.0,False,1083704.0
4507026886_00001,536.0,536.0,2684.0,False,2148.0
4507026887_00001,496.0,496.0,1987.0,False,1491.0
4507026937_00010,8692.0,8692.0,8692.0,True,0.0
4507026941_00010,8692.0,8692.0,8692.0,True,0.0
4507027005_00020,6269.0,6269.0,18808.0,False,12539.0
4507027047_00120,1263.0,1263.0,1263.0,True,0.0
4507027103_00001,1481.0,457684.0,10368.0,False,456203.0
4507027104_00001,638.0,138558.0,3831.0,False,137920.0
4507027232_00010,1438.0,1438.0,1438.0,True,0.0
4507027249_00001,536.0,536.0,3221.0,False,2685.0
4507027251_00001,1030.0,1030.0,7213.0,False,6183.0
4507027478_00001,10.0,53.0,53.0,False,43.0
4507027479_00001,536.0,536.0,3221.0,False,2685.0
4507027480_00001,1764.0,1764.0,3528.0,False,1764.0
4507027519_00290,733.0,733.0,733.0,True,0.0
4507027519_00300,733.0,733.0,733.0,True,0.0
4507027564_00130,3946.0,3946.0,3946.0,True,0.0
4507027694_00001,17.0,207.0,241.0,False,224.0
4507027695_00001,1205.0,621952.0,14464.0,False,620747.0
4507027696_00001,536.0,536.0,2684.0,False,2148.0
4507027697_00001,1011.0,1011.0,4045.0,False,3034.0
4507027830_00010,3190.0,3190.0,3190.0,True,0.0
4507027903_00030,2012.0,2012.0,4025.0,False,2013.0
4507027922_00010,38908.0,38908.0,38908.0,True,0.0
4507027947_00400,12498.0,12498.0,12498.0,True,0.0
4507027960_00010,2557.0,2557.0,2557.0,True,0.0
4507027962_00001,38.0,270.0,38.0,False,232.0
4507027964_00001,536.0,536.0,2147.0,False,1611.0
4507027966_00001,80.0,80.0,242.0,False,162.0
4507027967_00001,1148.0,1148.0,4593.0,False,3445.0
4507027999_00010,190.0,190.0,190.0,True,0.0
4507027999_00020,449.0,449.0,449.0,True,0.0
4507027999_00030,543.0,543.0,543.0,True,0.0
4507027999_00040,262.0,262.0,262.0,True,0.0
4507027999_00260,81.0,81.0,81.0,True,0.0
4507027999_00270,51.0,51.0,51.0,True,0.0
4507027999_00280,180.0,180.0,180.0,True,0.0
4507027999_00290,154.0,154.0,154.0,True,0.0
4507028038_00070,1349.0,1349.0,1349.0,True,0.0
4507028293_00001,64.0,968.0,129.0,False,904.0
4507028295_00001,536.0,536.0,2684.0,False,2148.0
4507028296_00001,165.0,165.0,993.0,False,828.0
4507028303_00010,1047.0,1047.0,1047.0,True,0.0
4507028360_00001,1733.0,1733.0,29475.0,False,27742.0
4507028362_00001,536.0,536.0,2147.0,False,1611.0
4507028363_00001,373.0,373.0,2986.0,False,2613.0
4507028491_00001,711.0,711.0,11384.0,False,10673.0
4507028492_00001,536.0,536.0,2147.0,False,1611.0
4507028493_00001,1058.0,1058.0,3175.0,False,2117.0
4507028517_00030,245.0,245.0,245.0,True,0.0
4507028553_00070,694.0,694.0,694.0,True,0.0
4507028564_00170,1970.0,1970.0,1970.0,True,0.0
4507028645_00010,10429.0,10429.0,10429.0,True,0.0
4507028752_00001,675.0,261418.0,13509.0,False,260743.0
4507028777_00001,2338.0,2338.0,28059.0,False,25721.0
4507028846_00001,965.0,287749.0,6759.0,False,286784.0
4507028849_00001,591.0,80452.0,14789.0,False,79861.0
4507028854_00001,962.0,210704.0,32712.0,False,209742.0
4507028856_00001,207.0,59428.0,1035.0,False,59221.0
4507028865_00001,2155.0,1122899.0,120695.0,False,1120744.0
4507028867_00001,727.0,43647.0,9456.0,False,42920.0
4507028868_00001,806.0,368409.0,11286.0,False,367603.0
4507028873_00001,76.0,994.0,229.0,False,918.0
4507028875_00001,536.0,536.0,3221.0,False,2685.0
4507028876_00001,381.0,381.0,1145.0,False,764.0
4507029113_00050,3637.0,3637.0,3637.0,True,0.0
4507029114_00010,2524.0,2524.0,5048.0,False,2524.0
4507029227_00010,2231.0,2231.0,2231.0,True,0.0
4507029255_00020,2416.0,2416.0,2416.0,True,0.0
4507029258_00320,1738.0,1738.0,1738.0,True,0.0
4507029263_00040,4876.0,4876.0,4876.0,True,0.0
4507029292_00001,41.0,1357.0,411.0,False,1316.0
4507029293_00001,536.0,536.0,2684.0,False,2148.0
4507029322_00030,74.0,74.0,74.0,True,0.0
4507029607_00010,36456.0,36456.0,36456.0,True,0.0
4507029609_00010,36456.0,36456.0,36456.0,True,0.0
4507029612_00010,2085.0,2085.0,2085.0,True,0.0
4507029639_00010,38908.0,38908.0,38908.0,True,0.0
4507029669_00010,111.0,111.0,111.0,True,0.0
4507029673_00010,49384.0,49384.0,49384.0,True,0.0
4507029676_00010,55557.0,55557.0,55557.0,True,0.0
4507029707_00001,2599.0,2599.0,5198.0,False,2599.0
4507029710_00001,536.0,536.0,2684.0,False,2148.0
4507029711_00001,1826.0,1826.0,5479.0,False,3653.0
4507029771_00110,1468.0,1468.0,1468.0,True,0.0
4507029991_00010,19741.0,19741.0,19741.0,True,0.0
4507029994_00010,11844.0,11844.0,11844.0,True,0.0
4507030038_00010,1467.0,1467.0,1467.0,True,0.0
4507030052_00010,55557.0,55557.0,55557.0,True,0.0
4507030053_00010,55557.0,55557.0,55557.0,True,0.0
4507030059_00010,38174.0,38174.0,38174.0,True,0.0
4507030077_00001,536.0,536.0,2684.0,False,2148.0
4507030078_00001,789.0,789.0,3949.0,False,3160.0
4507030118_00210,245.0,245.0,245.0,True,0.0
4507030118_00270,50.0,50.0,50.0,True,0.0
4507030118_00280,1466.0,1466.0,1466.0,True,0.0
4507030118_00290,1466.0,1466.0,1466.0,True,0.0
4507030328_00001,310.0,3101.0,2791.0,False,2791.0
4507030329_00001,536.0,536.0,2147.0,False,1611.0
4507030330_00001,586.0,586.0,3521.0,False,2935.0
4507030349_00001,727.0,60379.0,11639.0,False,59652.0
4507030350_00001,1723.0,1723.0,18957.0,False,17234.0
4507030429_00001,1428.0,1428.0,1428.0,True,0.0
4507030435_00001,1204.0,32512.0,13245.0,False,31308.0
4507030436_00001,14.0,158.0,100.0,False,144.0
4507030475_00050,2269.0,2269.0,2269.0,True,0.0
4507030486_00130,1827.0,1827.0,1827.0,True,0.0
4507030610_00010,5975.0,5975.0,5975.0,True,0.0
4507030626_00010,55557.0,55557.0,55557.0,True,0.0
4507030628_00010,55557.0,55557.0,55557.0,True,0.0
4507030717_00010,38908.0,38908.0,38908.0,True,0.0
4507030722_00010,38174.0,38174.0,38174.0,True,0.0
4507030737_00001,7.0,264.0,121.0,False,257.0
4507030738_00001,536.0,536.0,2684.0,False,2148.0
4507030776_00070,256.0,256.0,256.0,True,0.0
4507030979_00940,572.0,572.0,572.0,True,0.0
4507030982_00060,7981.0,7981.0,7981.0,True,0.0
4507030982_00070,3890.0,3890.0,3890.0,True,0.0
4507031078_00290,2607.0,2607.0,2607.0,True,0.0
4507031098_00001,16.0,658.0,118.0,False,642.0
4507031103_00001,536.0,536.0,2684.0,False,2148.0
4507031104_00001,927.0,927.0,3710.0,False,2783.0
4507031168_00150,4612.0,4612.0,4612.0,True,0.0
4507031352_00010,98914.0,98914.0,98914.0,True,0.0
4507031410_00010,7451.0,7451.0,7451.0,True,0.0
4507031500_00001,16.0,16.0,259.0,False,243.0
4507031510_00001,536.0,536.0,3758.0,False,3222.0
4507031511_00001,122.0,122.0,489.0,False,367.0
4507031711_00030,10738.0,10738.0,21477.0,False,10739.0
4507031711_00040,4650.0,4650.0,9301.0,False,4651.0
4507031715_00030,11576.0,11576.0,115761.0,False,104185.0
4507031794_00001,153.0,1535.0,1382.0,False,1382.0
4507031795_00001,536.0,536.0,2684.0,False,2148.0
4507031797_00001,423.0,423.0,1695.0,False,1272.0
4507031808_00001,39.0,156.0,195.0,False,156.0
4507031815_00020,1923.0,1923.0,1923.0,True,0.0
4507031821_00160,2041.0,2041.0,2041.0,True,0.0
4507031887_00001,1723.0,1723.0,17233.0,False,15510.0
4507031914_00010,1202.0,1202.0,1202.0,True,0.0
4507031969_00001,1428.0,1428.0,1428.0,True,0.0
4507031976_00001,675.0,185086.0,12158.0,False,184411.0
4507031979_00001,675.0,485008.0,16887.0,False,484333.0
4507031999_00001,1149.0,4596.0,45967.0,False,44818.0
4507032018_00001,765.0,3061.0,22963.0,False,22198.0
4507032085_00001,1199.0,321488.0,26390.0,False,320289.0
4507032086_00001,1373.0,744361.0,61801.0,False,742988.0
4507032095_00001,591.0,132510.0,2957.0,False,131919.0
4507032097_00001,1979.0,514672.0,17815.0,False,512693.0
4507032100_00001,659.0,139179.0,5276.0,False,138520.0
4507032120_00001,989.0,453200.0,8905.0,False,452211.0
4507032139_00001,23.0,453.0,262.0,False,430.0
4507032141_00001,536.0,536.0,2147.0,False,1611.0
4507032142_00001,672.0,672.0,2018.0,False,1346.0
4507032150_00060,1018.0,1018.0,1018.0,True,0.0
4507032157_00300,207.0,207.0,207.0,True,0.0
4507032157_00570,255.0,255.0,255.0,True,0.0
4507032158_00100,1292.0,1292.0,2585.0,False,1293.0
4507032159_00050,2926.0,2926.0,2926.0,True,0.0
4507032163_00010,5448.0,5448.0,5448.0,True,0.0
4507032163_00020,1837.0,1837.0,1837.0,True,0.0
4507032176_00001,2420.0,167043.0,16946.0,False,164623.0
4507032178_00001,581.0,265148.0,12210.0,False,264567.0
4507032191_00001,11.0,9603.0,610.0,False,9592.0
4507032203_00001,68.0,3364.0,137.0,False,3296.0
4507032376_00020,7809.0,7809.0,7809.0,True,0.0
4507032400_00001,736.0,178860.0,22081.0,False,178124.0
4507032401_00001,493.0,52839.0,2469.0,False,52346.0
4507032402_00001,621.0,223209.0,6217.0,False,222588.0
4507032403_00001,675.0,172927.0,14185.0,False,172252.0
4507032404_00001,1220.0,399009.0,30505.0,False,397789.0
4507032472_00001,536.0,536.0,3221.0,False,2685.0
4507032473_00001,172.0,172.0,688.0,False,516.0
4507032474_00001,19.0,39.0,59.0,False,40.0
4507032507_00040,641.0,641.0,641.0,True,0.0
4507032509_00090,6413.0,6413.0,6413.0,True,0.0
4507032510_00090,1189.0,1189.0,1189.0,True,0.0
4507032512_00001,1339.0,510448.0,9378.0,False,509109.0
4507032516_00090,245.0,245.0,245.0,True,0.0
4507032517_00001,936.0,198454.0,6552.0,False,197518.0
4507032527_00001,2338.0,2338.0,32735.0,False,30397.0
4507032683_00010,23122.0,23122.0,23122.0,True,0.0
4507032792_00001,276.0,553.0,5535.0,False,5259.0
4507032797_00001,536.0,536.0,3221.0,False,2685.0
4507032798_00001,227.0,227.0,1139.0,False,912.0
4507032800_00001,16.0,66.0,33.0,False,50.0
4507032962_00001,727.0,223330.0,2909.0,False,222603.0
4507033080_00260,1652.0,1652.0,1652.0,True,0.0
4507033086_00001,41.0,124.0,748.0,False,707.0
4507033088_00001,536.0,536.0,3221.0,False,2685.0
4507033089_00001,67.0,67.0,269.0,False,202.0
4507033122_00030,316.0,316.0,316.0,True,0.0
4507033128_00100,1521.0,1521.0,1521.0,True,0.0
4507033168_00010,3464.0,3464.0,3464.0,True,0.0
4507033398_00020,1136.0,1136.0,1136.0,True,0.0
4507033437_00001,20.0,103.0,185.0,False,165.0
4507033439_00001,536.0,536.0,3221.0,False,2685.0
4507033440_00001,701.0,701.0,4209.0,False,3508.0
4507033681_00110,1773.0,1773.0,1773.0,True,0.0
4507033780_00010,1370.0,1370.0,1370.0,True,0.0
4507033818_00010,713.0,713.0,713.0,True,0.0
4507034004_00030,2085.0,2085.0,2085.0,True,0.0
4507034005_00020,834.0,834.0,834.0,True,0.0
4507034028_00010,807.0,807.0,807.0,True,0.0
4507034055_00001,12.0,171.0,61.0,False,159.0
4507034057_00001,17.0,160.0,53.0,False,143.0
4507034058_00001,536.0,536.0,2684.0,False,2148.0
4507034059_00001,203.0,203.0,812.0,False,609.0
4507034204_00010,78915.0,78915.0,78915.0,True,0.0
4507034217_00010,38908.0,38908.0,38908.0,True,0.0
4507034322_00001,140.0,700.0,1542.0,False,1402.0
4507034323_00001,536.0,536.0,2147.0,False,1611.0
4507034324_00001,586.0,586.0,3521.0,False,2935.0
4507034353_00020,245.0,245.0,245.0,True,0.0
4507034568_00010,13232.0,13232.0,13232.0,True,0.0
4507034596_00010,55557.0,55557.0,55557.0,True,0.0
4507034682_00001,26.0,296.0,377.0,False,351.0
4507034685_00001,536.0,536.0,4832.0,False,4296.0
4507034686_00001,503.0,503.0,3523.0,False,3020.0
4507034753_00001,906.0,408043.0,26296.0,False,407137.0
4507034789_00050,4908.0,4908.0,4908.0,True,0.0
4507034895_00140,1725.0,1725.0,1725.0,True,0.0
4507034899_00140,4436.0,4436.0,4436.0,True,0.0
4507034901_00050,99.0,99.0,99.0,True,0.0
4507035099_00010,154.0,154.0,154.0,True,0.0
4507035100_00020,1857.0,1857.0,1857.0,True,0.0
4507035104_00460,234.0,234.0,469.0,False,235.0
4507035108_00150,1723.0,1723.0,1723.0,True,0.0
4507035108_00160,1550.0,1550.0,1550.0,True,0.0
4507035108_00170,869.0,869.0,869.0,True,0.0
4507035125_00001,10.0,21.0,194.0,False,184.0
4507035127_00001,536.0,536.0,3758.0,False,3222.0
4507035128_00001,122.0,122.0,613.0,False,491.0
4507035342_00010,6409.0,6409.0,6409.0,True,0.0
4507035342_00020,3367.0,3367.0,3367.0,True,0.0
4507035342_00030,7104.0,7104.0,7104.0,True,0.0
4507035342_00040,1683.0,1683.0,1683.0,True,0.0
4507035342_00050,4219.0,4219.0,4219.0,True,0.0
4507035342_00060,2525.0,2525.0,2525.0,True,0.0
4507035342_00070,3966.0,3966.0,3966.0,True,0.0
4507035342_00080,4153.0,4153.0,4153.0,True,0.0
4507035342_00120,4660.0,4660.0,4660.0,True,0.0
4507035342_00140,5287.0,5287.0,5287.0,True,0.0
4507035342_00150,2525.0,2525.0,2525.0,True,0.0
4507035342_00160,3965.0,3965.0,3965.0,True,0.0
4507035342_00170,2904.0,2904.0,2904.0,True,0.0
4507035342_00180,6378.0,6378.0,6378.0,True,0.0
4507035342_00190,2567.0,2567.0,2567.0,True,0.0
4507035342_00210,3358.0,3358.0,3358.0,True,0.0
4507035416_00001,101.0,101.0,1322.0,False,1221.0
4507035419_00001,536.0,536.0,2684.0,False,2148.0
4507035420_00001,196.0,196.0,982.0,False,786.0
4507035437_00001,1160.0,20884.0,2320.0,False,19724.0
4507035459_00090,44.0,44.0,44.0,True,0.0
4507035459_00100,76.0,76.0,76.0,True,0.0
4507035639_00030,23.0,23.0,23.0,True,0.0
4507035641_00010,4364.0,4364.0,4364.0,True,0.0
4507035665_00100,6517.0,6517.0,19551.0,False,13034.0
4507035723_00001,36.0,775.0,369.0,False,739.0
4507035724_00001,1204.0,624067.0,8433.0,False,622863.0
4507035725_00001,536.0,536.0,2684.0,False,2148.0
4507035726_00001,1027.0,1027.0,5139.0,False,4112.0
4507035924_00001,623.0,1026344.0,28682.0,False,1025721.0
4507035926_00001,415.0,66541.0,1247.0,False,66126.0
4507036076_00001,1202.0,104657.0,4811.0,False,103455.0
4507036078_00001,536.0,536.0,3758.0,False,3222.0
4507036079_00001,40226.0,80452.0,40226.0,False,40226.0
4507036080_00001,209.0,209.0,838.0,False,629.0
4507036108_00070,74.0,74.0,74.0,True,0.0
4507036108_00310,78.0,78.0,78.0,True,0.0
4507036108_00320,245.0,245.0,245.0,True,0.0
4507036299_00001,1726.0,260705.0,12085.0,False,258979.0
4507036303_00001,615.0,160541.0,3690.0,False,159926.0
4507036304_00001,727.0,727.0,10911.0,False,10184.0
4507036305_00001,1723.0,1723.0,13787.0,False,12064.0
4507036306_00001,675.0,221563.0,16887.0,False,220888.0
4507036317_00001,1169.0,776362.0,18707.0,False,775193.0
4507036343_00010,49384.0,49384.0,49384.0,True,0.0
4507036370_00060,2545.0,2545.0,2545.0,True,0.0
4507036370_00100,1361.0,1361.0,1361.0,True,0.0
4507036374_00050,475.0,475.0,475.0,True,0.0
4507036382_00010,38174.0,38174.0,38174.0,True,0.0
4507036383_00010,38174.0,38174.0,38174.0,True,0.0
4507036422_00001,18.0,54.0,235.0,False,217.0
4507036426_00001,1204.0,385280.0,16856.0,False,384076.0
4507036427_00001,536.0,536.0,3758.0,False,3222.0
4507036428_00001,640.0,640.0,3202.0,False,2562.0
4507036571_00180,4290.0,4290.0,4290.0,True,0.0
4507036573_00050,329.0,329.0,329.0,True,0.0
4507036710_00010,55557.0,55557.0,55557.0,True,0.0
4507036721_00010,6376.0,6376.0,6376.0,True,0.0
4507036732_00010,13564.0,13564.0,13564.0,True,0.0
4507036734_00010,21461.0,21461.0,21461.0,True,0.0
4507036761_00010,38858.0,38858.0,38858.0,True,0.0
4507036788_00001,43.0,1033.0,602.0,False,990.0
4507036791_00001,536.0,536.0,3221.0,False,2685.0
4507036792_00001,776.0,776.0,3104.0,False,2328.0
4507036930_00001,2062.0,189761.0,14438.0,False,187699.0
4507036975_00001,1389.0,479504.0,31966.0,False,478115.0
4507037061_00010,29715.0,29715.0,29715.0,True,0.0
4507037095_00130,630.0,630.0,630.0,True,0.0
4507037099_00001,1741.0,6965.0,22638.0,False,20897.0
4507037101_00001,536.0,536.0,2147.0,False,1611.0
4507037102_00001,383.0,383.0,1151.0,False,768.0
4507037128_00170,245.0,245.0,245.0,True,0.0
4507037165_00001,6.0,306.0,226.0,False,300.0
4507037170_00001,631.0,143987.0,4420.0,False,143356.0
4507037171_00001,118.0,81023.0,5922.0,False,80905.0
4507037176_00001,1238.0,113945.0,4954.0,False,112707.0
4507037198_00010,32907.0,32907.0,32907.0,True,0.0
4507037199_00001,2338.0,2338.0,25720.0,False,23382.0
4507037213_00080,718.0,718.0,718.0,True,0.0
4507037219_00070,1969.0,1969.0,1969.0,True,0.0
4507037419_00001,675.0,256014.0,15536.0,False,255339.0
4507037421_00001,100.0,1610.0,1207.0,False,1510.0
4507037423_00001,1205.0,987168.0,14464.0,False,985963.0
4507037424_00001,536.0,536.0,2684.0,False,2148.0
4507037425_00001,1148.0,1148.0,4593.0,False,3445.0
4507037735_00010,8660.0,8660.0,8660.0,True,0.0
4507037743_00050,6414.0,6414.0,6414.0,True,0.0
4507037754_00160,1738.0,1738.0,1738.0,True,0.0
4507037765_00001,16.0,161.0,323.0,False,307.0
4507037768_00001,536.0,536.0,2684.0,False,2148.0
4507037769_00001,1049.0,1049.0,3148.0,False,2099.0
4507038002_00010,3464.0,3464.0,3464.0,True,0.0
4507038056_00001,82.0,82.0,820.0,False,738.0
4507038057_00001,25.0,779.0,51.0,False,754.0
4507038059_00001,536.0,536.0,3221.0,False,2685.0
4507038060_00001,536.0,536.0,2680.0,False,2144.0
4507038156_00130,3634.0,3634.0,3634.0,True,0.0
4507038372_00001,33.0,169.0,271.0,False,238.0
4507038375_00001,536.0,536.0,2684.0,False,2148.0
4507038376_00001,120.0,120.0,482.0,False,362.0
4507038407_00170,82.0,82.0,82.0,True,0.0
4507038407_00190,245.0,245.0,245.0,True,0.0
4507038635_00001,9.0,59.0,118.0,False,109.0
4507038636_00001,536.0,536.0,3221.0,False,2685.0
4507038637_00001,263.0,263.0,1841.0,False,1578.0
4507038648_00010,95609.0,95609.0,95609.0,True,0.0
4507038733_00001,1732.0,242588.0,12129.0,False,240856.0
4507038735_00001,729.0,137866.0,18965.0,False,137137.0
4507038736_00001,336.0,92903.0,1683.0,False,92567.0
4507038738_00001,386.0,23975.0,773.0,False,23589.0
4507038739_00001,4945.0,1854714.0,247295.0,False,1849769.0
4507038748_00030,26.0,26.0,26.0,True,0.0
4507038751_00001,2338.0,2338.0,32735.0,False,30397.0
4507038752_00060,6581.0,6581.0,6581.0,True,0.0
4507038753_00001,1829.0,554447.0,40256.0,False,552618.0
4507038857_00010,17320.0,17320.0,17320.0,True,0.0
4507038981_00001,675.0,135099.0,8105.0,False,134424.0
4507039016_00130,1352.0,1352.0,1352.0,True,0.0
4507039017_00250,830.0,830.0,830.0,True,0.0
4507039017_00260,654.0,654.0,654.0,True,0.0
4507039017_00280,775.0,775.0,775.0,True,0.0
4507039017_00450,431.0,431.0,431.0,True,0.0
4507039017_00520,861.0,861.0,861.0,True,0.0
4507039020_00001,443.0,1329.0,4430.0,False,3987.0
4507039022_00001,536.0,536.0,2147.0,False,1611.0
4507039023_00001,167.0,167.0,837.0,False,670.0
4507039179_00010,37190.0,37190.0,37190.0,True,0.0
4507039182_00010,55557.0,55557.0,55557.0,True,0.0
4507039187_00020,406.0,406.0,406.0,True,0.0
4507039192_00080,975.0,975.0,975.0,True,0.0
4507039253_00001,24.0,372.0,446.0,False,422.0
4507039256_00001,536.0,536.0,2684.0,False,2148.0
4507039258_00001,636.0,636.0,2546.0,False,1910.0
4507039283_00060,99.0,99.0,99.0,True,0.0
4507039283_00180,245.0,245.0,245.0,True,0.0
4507039440_00010,521.0,521.0,521.0,True,0.0
4507039440_00090,881.0,881.0,881.0,True,0.0
4507039440_00190,1139.0,1139.0,1139.0,True,0.0
4507039573_00010,9819.0,9819.0,9819.0,True,0.0
4507039581_00010,43301.0,43301.0,43301.0,True,0.0
4507039581_00020,6928.0,6928.0,6928.0,True,0.0
4507039584_00010,34641.0,34641.0,34641.0,True,0.0
4507039584_00020,31176.0,31176.0,31176.0,True,0.0
4507039585_00010,471.0,471.0,471.0,True,0.0
4507039586_00010,2076.0,2076.0,2076.0,True,0.0
4507039594_00020,5467.0,5467.0,5467.0,True,0.0
4507039596_00010,8996.0,8996.0,8996.0,True,0.0
4507039609_00001,57.0,57.0,57.0,True,0.0
4507039610_00001,54.0,766.0,1095.0,False,1041.0
4507039612_00001,3346.0,197433.0,10038.0,False,194087.0
4507039613_00001,536.0,536.0,3221.0,False,2685.0
4507039614_00001,822.0,822.0,4934.0,False,4112.0
4507039692_00110,1806.0,1806.0,1806.0,True,0.0
4507039734_00090,1677.0,1677.0,1677.0,True,0.0
4507039737_00080,703.0,703.0,703.0,True,0.0
4507039745_00030,188.0,188.0,188.0,True,0.0
4507039751_00110,2150.0,2150.0,2150.0,True,0.0
4507039754_00100,6482.0,6482.0,6482.0,True,0.0
4507039773_00010,13856.0,13856.0,13856.0,True,0.0
4507039787_00010,2424.0,2424.0,2424.0,True,0.0
4507039800_00001,2467.0,305924.0,19737.0,False,303457.0
4507039801_00001,962.0,375456.0,20216.0,False,374494.0
4507039802_00001,1548.0,478595.0,15488.0,False,477047.0
4507039803_00001,1097.0,166885.0,2195.0,False,165788.0
4507039805_00001,3208.0,2878104.0,160429.0,False,2874896.0
4507039807_00010,3734.0,3734.0,3734.0,True,0.0
4507039813_00060,3890.0,3890.0,3890.0,True,0.0
4507039814_00001,2338.0,2338.0,23382.0,False,21044.0
4507039816_00001,675.0,322213.0,3377.0,False,321538.0
4507039817_00070,6128.0,6128.0,6128.0,True,0.0
4507039821_00001,549.0,147757.0,10985.0,False,147208.0
4507039936_00001,27.0,189.0,297.0,False,270.0
4507039938_00001,1738.0,90380.0,5214.0,False,88642.0
4507039943_00001,536.0,536.0,1610.0,False,1074.0
4507039944_00001,1267.0,1267.0,6336.0,False,5069.0
4507039972_00040,209.0,209.0,209.0,True,0.0
4507039972_00330,245.0,245.0,245.0,True,0.0
4507039972_00340,245.0,245.0,245.0,True,0.0
4507039991_00030,6416.0,6416.0,19248.0,False,12832.0
4507040249_00001,47.0,1000.0,1000.0,False,953.0
4507040251_00001,536.0,536.0,2684.0,False,2148.0
4507040252_00001,636.0,636.0,2546.0,False,1910.0
4507040275_00110,255.0,255.0,255.0,True,0.0
4507040355_00030,680.0,680.0,680.0,True,0.0
4507040372_00170,2279.0,2279.0,2279.0,True,0.0
4507040550_00001,1203.0,865377.0,19257.0,False,864174.0
4507040551_00001,27.0,244.0,271.0,False,244.0
4507040552_00001,659.0,12528.0,14506.0,False,13847.0
4507040553_00001,536.0,536.0,2147.0,False,1611.0
4507040554_00001,155.0,155.0,932.0,False,777.0
4507040581_00001,1128.0,81250.0,28212.0,False,80122.0
4507040683_00010,3138.0,3138.0,3138.0,True,0.0
4507040825_00010,36871.0,36871.0,36871.0,True,0.0
4507040850_00040,861.0,861.0,861.0,True,0.0
4507040882_00010,39449.0,39449.0,39449.0,True,0.0
4507040888_00010,55744.0,55744.0,55744.0,True,0.0
4507040896_00010,38174.0,38174.0,38174.0,True,0.0
4507040905_00001,536.0,536.0,4295.0,False,3759.0
4507040906_00001,339.0,339.0,1699.0,False,1360.0
4507040964_00030,255.0,255.0,255.0,True,0.0
4507041171_00001,999.0,17997.0,18997.0,False,17998.0
4507041173_00001,536.0,536.0,3221.0,False,2685.0
4507041174_00001,605.0,605.0,4241.0,False,3636.0
4507041246_00030,407.0,407.0,407.0,True,0.0
4507041254_00130,2069.0,2069.0,2069.0,True,0.0
4507041265_00100,3484.0,3484.0,3484.0,True,0.0
4507041357_00010,19617.0,19617.0,19617.0,True,0.0
4507041509_00001,276.0,830.0,3321.0,False,3045.0
4507041511_00001,536.0,536.0,2147.0,False,1611.0
4507041512_00001,860.0,1720.0,1720.0,False,860.0
4507041695_00010,9791.0,9791.0,9791.0,True,0.0
4507041713_00040,736.0,736.0,736.0,True,0.0
4507041715_00220,170.0,170.0,170.0,True,0.0
4507041720_00200,1963.0,1963.0,1963.0,True,0.0
4507041740_00001,92.0,3150.0,1019.0,False,3058.0
4507041741_00001,536.0,536.0,1073.0,False,537.0
4507041742_00001,929.0,929.0,6508.0,False,5579.0
4507041809_00300,67.0,67.0,135.0,False,68.0
4507041900_00040,251.0,251.0,251.0,True,0.0
4507041910_00160,2855.0,2855.0,2855.0,True,0.0
4507041912_00040,288.0,288.0,288.0,True,0.0
4507041971_00001,1677.0,132556.0,8389.0,False,130879.0
4507041974_00001,818.0,203099.0,6551.0,False,202281.0
4507041977_00001,167.0,14088.0,335.0,False,13921.0
4507041986_00001,1723.0,1723.0,20680.0,False,18957.0
4507041987_00001,675.0,483657.0,17562.0,False,482982.0
4507041994_00001,787.0,70894.0,12603.0,False,70107.0
4507042041_00001,21.0,21.0,401.0,False,380.0
4507042042_00001,1205.0,437530.0,14463.0,False,436325.0
4507042043_00001,536.0,536.0,2147.0,False,1611.0
4507042044_00001,804.0,804.0,4827.0,False,4023.0
4508042105_00010,1161943.0,1161943.0,1161943.0,True,0.0
4508042205_00010,39449.0,39449.0,39449.0,True,0.0
